Rating,BusinessId,Text,UserId,City,_id,Image_id
3,wallys-beverly-hills-beverly-hills-2,"stopped by for mother 's day dinner !decor catches your attention the second you walk in.there are columns and rows of wine well stocked against all the walls .started with their bordeaux by the glass and pinot and great quality !service was bad to start.timed it as a habit.took 19 minutes before anyone even stopped by to say hello for the first time.which obviously get major deductions no matter who you are , by this they have set themselves as not a premier place in beverly hills but you are still in beverly hills so should expect more.started with pomme fritas which was made exceptionally well , followed by a very raw tasting ( in a good way ) beef tartar that made me feel like i was in south of france little eatery.it was really good !then had the foie gras pate and it was literally one of best pate i have ever had.exceptional !then had the black truffle pizza which was served crispy on the crust but little cold overall , flavor in every bite .then had the main course of duck breast which had amazing flavor !only it was so tough and chewy.too bad , if was less overcooked then would have been perfect .ended with a very clean not overly sweet strawberry desert !the food was pretty good except for duck but can not handle crappy service especially at the beginning.no water , no greeting , nothing after being seated for 19 minutes !that 's crazy !",nwPIsasc3LaCyeottksMtA,Los Angeles,iL6jk0geeo0XGaxrS1fP0w,s2OD8TwS-_f8LPnq15c-sA
2,lukes-lobster-fidi-new-york,"it was $ 20 for a lobster roll and a side of slaw .i was surprised to find that the lobster is served cold on a warm buttered/toasted hot dog bun .the taste was good but honestly i had high hopes for this bite of grub and it kinda let me down .it would have been expensively worth it at $ 10 but $ 20 is way too much .find somewhere else to spend your cash .also the drink selection was terrible and they did n't even have ice for a water .the restaurant was too small for it 's own good .there were only a few tables and we had to use the bar along the wall , which did n't have 3 open seats available .i would suggest going somewhere different .",6_d_HhciAacx7Ntj1xIFsw,New York,KbFVeGLarz5Gpv8_yxb6hw,d8Vz4V4Dak2lg7hFH526Mg
2,brodard-restaurant-garden-grove,"best known for their pork spring rolls ( nem nuong cuon ) - grilled pork sausage wrapped in rice paper with lettuce , cucumber , carrot , daikon , mint , and house sauce on the side .it was ok , i think the sauce is what makes it better .i recommend getting the mix order so you can try 2 pork spring rolls and 2 shrimp spring rolls ( chao tom cuon ) for $ 7 .i actually liked the shrimp more than the pork roll though .i also ordered the banh canh cua/tom- crabmeat/shrimp in flavored broth with bean sprouts and cilantro ( $ 8 ) .the broth was good and so was the crabmeat but nothing too exciting .then for dessert i had the che ba mau ( $ 3.50 ) also known as the three color dessert .honestly , that was probably the one thing i enjoyed the most .the food was decent but it 's not something i would go out of my way for .i go to other vietnamese restaurants closer in the san gabriel area and they are just as good or even better .it can be quite busy at this location and somewhat difficult to flag down a waiter when needed .sometimes they 're so busy they forget to clean up tables , refill your waters , and check up on you .if you 'd prefer , you could always phone order and pick it up .large parking lot so it should n't be too bad .",ehEWqW7LkwX3zWq6z7YWqQ,Los Angeles,8IzuJo2MJl0Y2KtFJaee6A,sguAaaTqXYFBc_doWrh1lA
5,the-marketplace-grill-cafe-long-beach,prompt service .walked in and were greeted immediately .we asked for breakfast suggestions .the girls recommended the steak and eggs or the panini .my daughter and i ordered the panini which was delicious .she even offered the cal state long beach with our id .i love when places try to give you discounts rather than hide them .restaurant was very clean and music selection was awesome .,WdK98QgVZg-y5lYdgwyaTQ,Los Angeles,2vkj5GUZQXPVF4lOzqx0JA,3b4KKRJXjDcBZdmOI9Sbaw
2,giordanos-chicago-9,"mr says .what 's that song by u2 ?.`` i still have n't found what i 'm looking for '' mrs says .it 's a shame that we were not impressed by this place .we picked this place because we read it from a book that was sitting on a coffee table inside our hotel room .it was mentioned as one of the best place for chicago deep dish pizza .says who ?we got a mozzarella platter which was ok even though there were a lot of mushroom buttons and a squash type ( likely zucchini ) breaded thing than the actual mozzarella sticks .`` veggie platter '' was probably more appropriate name for this to get the most of everything we split our large size pizza into two flavor : half side tropic delight aka hawaiian then the other half special combo .neither flavor was incredible .just ok our quest continues in finding the best , the world famous , the most voted , the one and only chicago deep dish pizza .each time we take a trip to the city of chicago , we explore restaurants that serve the so called `` famous '' chicago deep dish pizza yet we end up disappointed and that 's what happened with giordano 's",y1v_DtvMDbG7_0FdmLhx8g,Chicago,5DZmYHdMIFHnRX_ZQ9Bvcw,iMXYu8TWnjJRsRVQzJIqvQ
5,portobellos-cuisine-montrose,"ok so this place might be a bit pricey , but i came back today to treat myself since i 've been working really hard for the past few months .i must say that the quality of this restaurant have gone up so much since the last time i came over a year ago .ordered a lobster linguini and i can not believe how delicious it was .to think this place is literally across the street from where i live .i totally love montrose .i also got the creme brûlée and a cappuccino since i enjoyed my pasta so much .i hope i can continue to experience this when i come back very soon !",EpAkqFJLjztmlAscrTfh_Q,Los Angeles,Z-b-hYfTttlpKkXrGQl3oA,bwz_xRxTQFDWFeN73jBPzQ
4,outback-steakhouse-garden-grove,"outback steakhouse located right off harbor boulevard is a spacious and lightly dimmed steakhouse that can be great for a family lunch , dinner or even date night .there is plenty of parking around this establishment even though it shares numerous of parking spots with other restaurants nearby .tip : the hours are incorrect on the yelp app about this restaurant they are actually open 11:30am-10:30pm weekdays ( even though it says 4pm opening ) .they have a phenomenal lunch special menu starting at 1pm !the service i have had over numerous occasions i would say is subpar/shoot or miss .at times i 've had great service and other times not to good service , so overall i would say inconsistent .i do have to say that they provide quick service so you do get your food in a timely matter , which is good for tourists who are in the area to go to disneyland .overall , the steak quality is absolutely delicious !my favorite side is the sweet potatoes !they add a dab of cinnamon sugar and butter in the potatoes , which makes the potato melt in your mouth !the steak options are wide range , but i highly recommend the center cut or the victoria filet mignon !the rib eye is also as very delicious option .for non-steak eaters the chicken strips are hand-breaded and my girlfriend personally says those are the best chicken strips on earth !the salmon is also a great option if you are looking for a lean protein !i have had numerous protein options from this restaurant and i can honestly say all are good options , but obviously their steak is hands down the best bang for your buck !",3ebfdGWgZm0KBDUyaPrRAw,Los Angeles,c8Sy--IY1yxLSgq1_VtrSA,HsdguADIBx_kD6za_bl8_Q
5,itacho-sushi-restaurant-los-angeles-3,"great ayce sushi spot !the cuts of fish are very generous and fresh .they do n't cheat you by putting too much sushi rice , which is a major plus for sushi aficionados !there is a limit on the premium fish , but you can still easily get your money 's worth with everything else that 's available on the ayce menu .everything we ate ( 3 adults ) could have easily cost us over $ 250 elsewhere .at $ 28.99 for dinner and weekends ( $ 23.99 for lunch ) , this was a steal !did i mention the cuts of fish are huge ? ?come hungry and eat all the nigiri your gut can take in one sitting .i 'm not a big fan of rolls , but they have cooked and fresh rolls as well .",0VrW3NI8-TQb9nS5Bw3QSQ,Los Angeles,Di5XfuhJlX7Lx5C4rELEZw,N92U-lrEuiCf45kWXlGh_w
4,n-naka-los-angeles,"i 've been dying to come try the food here , since it is 1 of the best rated japanese places in town .and it 's always a pleasure to meet a female chef that is behind this successful place , truly still a rarity even in these days among the culinary world .chic is the first word that comes to mind .decor is simple , elegant , clearly with asian flair .service is also unintrusive though still attentive .as for the food , it 's just beautifully made and presented as the pictures on the website and as everyone has described .while this is certainly not molecular gastronomy , the attention to detail that goes into each dish is impressive .the taste ?everything was fabulous .however this review is so late that i ca n't remember what any of these complicated dishes are .so why the 4 stars you say ?well maybe it 's just me , but while the entire meal was great , as was each dish , there was not one that entirely blew my mind .there are few times that this has happened to me in my life and i still remember some detail of those specific dishes very clearly .many it 's the quantity of dishes , but if i did n't have pictures to look at , i honestly ca n't tell you what i had .with such great expectations going in , i guess it 's setting myself up for a slightly disappointment .i wanted to be wow'ed but left impressed .you get the gist .nevertheless , if you have the $ $ to spare but not the $ $ $ $ $ for places likes urasawa , n/naka is a fantastic place and should be tried !",0Pd-LScDP0zLf4ShnV8L0Q,Los Angeles,EDwtcqgT0eWhdK9RtZTfMQ,MJS-_7LI7MlOyQl4mpdqjw
1,anis-chicken-montebello,"my co workers and i always cater from ani 's chicken in montebello .every holidays , birthdays , every event we have at work , food is always catered from ani 's .today , we catered for a birthday and we found a piece of metal in the salad .i called them to talk to the manager and told them what i found .i sent him a text message to show him pictures of the metal !he did n't apologize and he was not embarrassed nor did he care what was in the salad .he asked what we did with the food and i said we threw it away .he got so upset and yelled at me for throwing away the food instead of calling him right away so they can replace it .it 's not about replacing the food or getting my money back .point is the `` manager '' did n't care enough to make sure it never happens again .he was n't apologetic .he made it sound like it 's our fault there 's a piece of metal in the salad .he told me to go to the restaurant and show him the pictures in person .i will not go to that place because he was mean and was very rude and frankly i 'm afraid .i 've told everyone here at work and showed them the pictures .nobody is ever going back !oh and to top it off , he hung up the phone on me !",iv7EWWMeQuugl1lwT3MZ_w,Los Angeles,SB5y0VT29GvEro87lF41Fg,m7m3QBpDTz3Ebzdtg_IzOQ
1,cafe-venue-san-francisco-7,"cafe venue has the potential to be a decent stop for a quick bite or carry out service for local vacationers/shoppers if they could only pay attention to details .i appreciate the options to clearly remove or mix in dressings and the spot for additional comments .however with our very minimal needs it appeared to be too much for the crew .asian market salad , requested dressing on the side , a side of chicken .my asian market salad was liberally drenched in salad dressing .rendering the lettuce leaves , wonton strips and vegetables limp .i can only assume it had sat marinating for some time before i ordered it .chopped salad , requested dressing on the side , no avocado no bacon .this salad was good except for the 1 cup of sliced red onion added to it .it overpowered all of the other flavors in the bowl .a tip ( no brainer ) for anyone choosing the carry out option : always double check the order before you leave the counter or store .",tsZ3VfHCiozj7GnX6UzrHg,San Francisco,6UBOC6-EjzJ-KU33lkFevg,9idaqoAknjPfXxcm4RDTNQ
3,hoshi-sushi-fullerton-2,"came here on a sunday afternoon after a dig .i had wanted to go to sushi4u but i let my friend decide because i always randomly yolo with yelp places : p he took me here , and i was like `` ayce sushiiii '' so ayce sushi it was .$ 23.95 for dinners and all day weekends ( even if you come here for lunch sighhh ) .so all the standard rules are there .you have 3 rounds ( unsure if you can for me than three rounds ) .finish your sushi rice , or $ 1 charge per piece .do n't share with non-ayce people or you will be charged no take out so i dove right in !sushi salmon- omg .the ratio of rice : fish was the best .i think it was 1:4 or 1:5 .and this is the best ratio i 've had for a while .the fish was more fattier than other fishies ive had , but mhm .this was good .melts in your mouth !cajun salmon- you like salmon ?yes ?you like it seared ?yes ?you like cajun ?this has all three .awesome .totally recommend this : d whitefish- escolar , white tuna .usually it 's hard in other places .or tender i guess .this one melts in your mouth too .was not a fan .geisha roll- soy paper , crab , tuna , salmon , snapper , avocado , and kaiwari .this one was the better of the two for me from the `` non-rice '' collection .this had a light soy paper but wayyy too much crabmeat for me .it kinda got tiring but if you 're fine with eating crabmeat , this is a great non-rice roll .ninja roll-crab , soy paper , spicy tuna , salmon , avocado .i did n't see the spicy tuna but it took up most of my palette for my tongue .i do n't know why , me and spicy tuna do not go well .they get so filling plus not a fan .was n't a fan here either .rainbow roll- just too much rice .otherwise the fish tasted fresh !scallop- omg .this filled my friend up when he got the hand roll .i suggest you skip hand rolls because they have a lot of rice u_u .your tummy cries .my friend did .so did i , and i only had 2 of the `` sushi '' section how i did n't eat a crunch roll .i think i was too full .i was thirsty and drank a lot of water : p they have a 10 % off yelp discount with $ 40 + purchase , only after 3pm .they also have free dessert w/ yelp review .",tgc4EiUhLO8nlws4Uy0fOQ,Los Angeles,meTdHOYOSsNITNEjw6f_Zg,EyKqJnVs_Q1cCUq63siVjQ
1,green-apple-china-bistro-studio-city,"this was always a great place to eat .but i came here today to pick up my order , omg !i get spoiled and rotten lettuce instead of fresh green !i was embarrassed so much !you need to pay attention to the food quality for your customer !my order # 9759743 .",A-y8J0CAQ6fy0ODg1Y7YXg,Los Angeles,wyeTSjLINc8JPMngXWktfA,pij3ffsqNclWm6bUeK1UmQ
1,black-bear-diner-buena-park,"it 's sad when you 'd prefer carl 's jr. chicken strips over this place .the coleslaw was dry as heck as well .i think i 'm going to hang low with this place for a while .every time i come here , quality gets worse and worse .they 're obviously previously frozen tyson .",XjUA5Gh8RXjA_TWpjahL2Q,Los Angeles,mZx3NqBMSebV-MzQi9y-TQ,hW6sjnhLRLkpBuBYZLjIkw
5,fat-burrito-los-angeles,best mom and pop restaurant should be written underneath the sign for this restaurant .i came here with my family at the beginning of a road trip .it does have a small parking lot located near the freeway entrance that is near the chp station .of course this restaurant is in the east los angeles area and away from any busy streets so it looks like a small corner whole in the wall .but as all yelpers know these little spots are usually the most flavorful .of course this place did not disappoint .we went as soon as they opened first thing in the morning and the two people there were very nice .we ordered 5 burritos and one with potato added to it and they we very quick to accommodate .now this is not a fancy or extremely large burrito like the kind you get at a fast food no name burger joint .this was an authentic homemade burrito from your long lost mexican aunt who just moved to the states .everything tastes homemade and prepared from scratch .we saw the nice lady preparing the beans and cooking up a large amount of chorizo and meats for the rest of the morning rush but from my angle it looked like i was peering into a family friend 's kitchen after sleeping over .the smell this lady was creating in the kitchen was intoxicating .as i patiently waited for my order i could feel my excitement rising and as she called my name i swooped up my meal and rushed to my car .since i was n't able to wait i opened up my order right there in their parking lot and was surprised to see a normal size burrito .i was a bit disappointed because i am used to these massive burritos from hamburger spots and did n't know what to make of this regular size burrito like i make at home .but after my initial reaction i bit into it and my eyes rolled back and brought me right to a home cooked meal .i was transported to a memory of eating at home with ingredients straight out of a home kitchen .after i enjoyed my burrito i felt full and guilt free because it felt homemade and fresh .so if you want a delicious homemade no catch burrito stop by this spot to get a basic done right burrito for a good price .,Rd6U3o__ng6xOdram9HjoQ,Los Angeles,RsTLKDcSJq36OYqoj2KnpQ,yYJ5lJt8aCM4pXeK6ADCxQ
3,nanjing-new-york,"well to start first , this is the same management which use to run the nan-king just across the street .so nanjing is old wine in new bottle .but it has added items to its menu , this restaurant now serves more traditional indian currys .we expected the chef to be same and ordered the traditional indian chines items .drums of heaven/nanjing heaven , chic manchuria , veg-egg soft noodels , grilled garlic shrimp , and chic tikka masala .the standout items were the ggshrimp and chic tikka masala .the rest of the items were not as they used to be .the drums of heaven used to me bulky tender chicken pieces and they were well stewed in the sauce .but the one we received well small chic chunks , not tender enough and it was not well stewed , it was like the sauce was just added on top and served , which made us feel as if we were eating deep friend chicken .the manchurian balls too were very hard .i personally like it when they are soft and easily break into two when served in the gravy .but it was not the case .i did express my displeasure on the nanjing heaven and the owner did get us a fresh plate again , really appreciate this gesture but still it did not taste the same as it used to be .over all the place is good , can accommodate large groups too .nice well stacked bar table .very few indian chines outlets in midtown so will keep visiting with an optimistic mind .",o942kqFjlO1pzEZ8YSwcUg,New York,tVEEECFGuIuo3vYzHzCI4Q,192DYQc9qxnQrfqI8imiAQ
3,the-claypot-house-san-francisco,"the only reason i give this 3 stars is because the owner of the restaurant is super friendly and actually tries to talk to his customers .very welcoming personality !another plus for the complimentary soup that was decent , but i think my mother 's soups are better .we ordered veggies to pair with two order of claypot rice entrees .i came here with my mom and sister , so two orders of the claypots were more than enough for us .my mom ordered the preserved meats claypot which came with various meats and the house special claypot ( frog , eel and lap churng ) .i was definitely not a fan of it because there was n't enough flavor .i had to add their spicy soy sauce ( which they have on every table ) in order to enjoy my meal .i did n't like the house special since i do n't eat most of the stuff in that dish .my favorite part would be the crispy parts of the rice where it 's on the side of the claypot .i do n't think i will be returning , since i have definitely gotten better elsewhere .oh yeah , it 's also cash only !",sTW0gS1reTlPhrZYCDKH7A,San Francisco,2Djm0Qpgayc4vPdR7OpxiQ,EDY3JoX6mQsv8IkY76X_hQ
5,all-in-crab-cajun-restaurant-rosemead,"good food and attentive service !there 's no wait here .the food is spiced just right .try their passion fruit drink , it 's delicious !",mswPcQX9SZFJ5SQrZG_tEg,Los Angeles,BFE91VHiAJU7Vl5jV15fTA,XNvVOU3GW8QybKIwkLspzQ
2,the-sidewalk-cafe-venice-3,"the sidewalk cafe is a little restaurant with a bar , serving breakfast , lunch and dinner .open from 8am to 11pm .i will say the aroma and vibe of the place was very pleasant , but it was the food that will not have me coming .a little too pricy for the quality .i will say however that the costumer service was great .after we ordered a steak we caught ourselves not enjoying it one bit , luckily for us we sent it back and had it removed from the tab .besides the food not being all that great the view is splendid",C1uIxkptv8q0Q9xeqeAj4g,Los Angeles,3jSNZ1dTZF5XBJg77ubbMg,iHOuK3ONyvlAwhUDtKQsXg
2,bonefish-grill-skokie,"i 've been to other bonefish and they seem to have their act together better than this one .the bang bang shrimp was outstanding for an appetizer .the mussels we had as an appetizer were small and could have used more broth .too many of the help were standing around in the bar area where we were dining .in fact some of the staff were using the tables in the bar to fold their napkins and do the silverware .i can look past all that but our waitress had a very terrible attitude .you should n't be afraid to ask your waitress for something that you need .our main entrees which were the snapper with a mole sauce we 're terrible .i had asked for my sauce on the side and the filet was very dry and small .i 've been to a a lot of restaurants and if they serve green beans that are fresh would n't you think you would cut the tips of the green beans off like you do at home ?i just kept thinking this place feels like one step above a red lobster with $ 100 price tag .on the upside the bread and the butter was warm and delicious .key lime pie we had for dessert was also very delicious .maybe it was just an off night or this is n't one of the better places to go to a bonefish , not sure .thanks for your time i hope this review is helpful if you think so please check yes appreciate it thank you .",NmR9kOL5RMSnCyV0jzBOcg,Chicago,WFWeJXlf-plxXPqDHwTlRQ,LSurUDZOWOMI47SzeeRMLA
4,bassanova-ramen-new-york,came here for a quick bite dinner with buddy .it was simple and neat place .open kitchen so you can smell the food being prepared from kitchen !small place but a great place !ramen is perfectly prepared .unlike make many ramen places .got ta try for yourself !do n't be afraid to try new things !you will not be disappointed .,6zl6jZ0vrp0lq-5HwgUiow,New York,MLs6AbAazyOCUz6ZpsOuMg,asv7Ev5TQr-pYytqzN3Agw
1,artichoke-basilles-pizza-and-bar-new-york,"probably the worse pizza experience i 've had in my life .i am very liberal with my low star reviews , and i feel the only star this review deserves is for our waitress .i came with the bf while near the chelsea area craving pizza .originally , i had wanted to get lombardi 's , but bf insisted artichokes was really good and wanted to try this location .we went in and saw that there was table service , which was great .we honestly should have gotten a self service seat in the back .our waitress got us water and forgot about our ginger ale until reminding her later .we ordered the sampler which looked like a pretty good deal to try different slices , but it is basically 3 slices of reheated $ 5 pizza for $ 17 .we also ordered the stuffed artichoke appetizer .it was not a full house and not very busy , but we did not expect all to wait nearly 30 minutes for the artichoke .when it came , we were starving and it was burned beyond recognition .i wish i had a gotten a picture but it was charred like there was no tomorrow .we attempted to eat it and it was extremely salty and unchewable .there was no way we could even eat it .we told our waitress and she attempted to explain that you were supposed to chew the tips and not really eat it , but how can you even chew burned rubber ?we returned it to the kitchen , which the waitress hesitated trying to explain that this is how it is usually .she offered to replace it with another appetizer and we picked garlic sticks , which we never even saw the light of at our table .i highly believe that if you serve a dish your restaurant is named after , it better at least be edible .we waited another 10 minutes for pizza .waiting 30 minutes for slices of pizza ?this better be fresher than will smith in bel air .we ordered sicilian , artichoke and white .the first one we tried was the sicilian which was disgusting .again the crust and bottom was charred and burned black !there was way too much tomato sauce that was extreme sweet and soggy that it was all you tasted .the basil was burned so badly that we did n't realize it .is this even pizza ?the artichoke was the house specialty .i had high expectations for this since it was the famous slice the place is named after .it was the only slice that did n't have a burned crust .the artichoke dip as a topping concept was nasty .it was not cheesy and feels like someone had taken a half warm artichoke soup and put it on pizza .yes it was like having one of those soupy bread bowls from pizza hut .talk about major fail .imagine eating this with your hands , it would probably spill all over the place .the consistency ?undercooked egg white swimming around spinach with non existent artichoke and cheese or flavor .it just tasted heavy and nasty .i felt sick to my stomach and could n't even eat this so called `` pizza . ''i would highly rename this watery artichoke soup on bread .the white was the only edible one .it was very dry , a sign that it 's been sitting for a long time and put in the for oven too long .there was not enough ricotta and it was in desperate need of some oil and herbs and flavor .the bottom of the crust was also burned and i could not eat it and only scrapped off the top .this really made me think about the terrible consistency this place has .how were two pizzas burned and one still watery ?i was extremely disappointed , especially with the hype surrounding the place .my expectations for italian food are very high because the flavors are so simple yet the key is to use fresh ingredients and use the right techniques to make it the right way .artichoke was a huge let down .the waitress was so embarrassed of the kitchen she did not even dare check on on us because she knew the pizza was disgusting .she did however take off the nasty burned stuffed artichoke from our check and i pray no one will ever order it .whoever calls this good pizza probably has never had a slice of 99 cent two bros , which is astronomically better than artichokes .i will never come back to this location .so over priced to pay 17 dollars for 2 slices and a square of `` pizza . ''save yourself $ 16 dollars and i will be glad you did when you like your $ 1 pizza more .",mOoF5p630jSbcZfuZQ30Gg,New York,c-_bqPTDXnkpuWk1rDkHhg,Kj0AQFFjGNDfXzHhNPGkVg
4,hook-burger-burbank,hook burger is a pretty good place .the food was great and tasteful .this location is pretty cozy .the bar part is kinda small but the interior is nice .when u place your order there is a monitor that displays the menu .i jus wish they had a menu right by the counter for the people with bad vision or their first time there ( like me ) .after you place ur order you find your own seats which is cool and they bring your food to you .there is a plus to this place .they do have outside seating that is heated .,5ngwWikN5h1MxStIpNVJTA,Los Angeles,lFVAjUpBvD46afCO4qmK_Q,igUaHG_Hzygs50Lk23lBew
4,joeys-pepperoni-pizza-new-york-3,"* 2 cheese slices + 1 can of soda or bottle of water for $ 2.75 ( tax included ) * how can u beat that !the slices were not to shabby , for only a dollar .it reminded me of a glorified thinner slice of ellio's® pizza .i actually did like the taste , it was saucy & the crust had a nice crunch .variety of topping pizza 's ready to serve on display .the free soda was not no generic brand soda , they offered choices of several pepsi products & hawaiian punch !modern decor & clean establishment with a small seating area inside .",7Khf3OZzmtOhrexNo6CrRg,New York,IqTuyPn_N163V2q1y4bQYg,1JJWWBvmCevicpCVS3KtGA
4,homeskillet-san-francisco,"rating : 72/100 pts i decided to come here for breakfast after giving up on dottie 's just around the bend , whose serpentine line was moving at a snail-like rate of 10 feet an hour .although it is a full service restaurant ( though they do have a takeout option ) , you order at a register before sitting down , allowing for fairly quick customer rotation .they have a variety of breakfast categories : eggs/toast/bacon combos , eggs benedict with hash browns/tots/greens , sandwiches , pancakes , french toasts , as well as a nice selection of drinks , and a separate menu for lunch .after much deliberation , i decided to split the chorizo eggs benedict and french toast + spa service with a friend .the benedict was awesome : perfect eggs ( still gooey in the center ) , generously laden with hollandaise , all over an english muffin , pork chorizo , and mixed with bell peppers .great quality ingredients .the hash browns were also perfectly fried , and were excellently complemented by the hollandaise that dripped over the eggs .the french toast was good too , though a far cry from amazing ; definitely more homely than lavish .the bread was a bit thin and less substantial than one would expect given the price .( $ 7.50 just for the toast , an additional $ 4 for the fruit/pecan toppings and whipped cream . )being a self-proclaimed french toast expert , i 'd recommend sticking to the egg dishes , or perhaps venturing into the pancake zone .as an aside , some of their plates have this san franciscanly pretentious hole on the side .when i went , they happened to have put the whipped cream right next to the hole , so it tragically dripped out and onto the table as i ate .the coffee is bold and highly recommended .( $ 3 , self-service and refillable , several varieties . )overall , though perhaps not quite strong enough to stack up to some of the more well-known ( and consequently , heavily customer-barraged ) breakfast/bruncheries in town , homeskillet has a strong case for itself as being an alternative to spending your entire morning in line .recommended dish : chorizo eggs benedict + coffee",zAEL-X8wc4cHZ5tAom82IA,San Francisco,0Xg1JQPIa4BvHLdocXjcyg,5hUS_V9vsYU1EZmq1NwZ0g
5,bell-hana-sushi-and-roll-bellflower,"finally made it here this past sunday after watching hunger games over at edwards in cerritos .plenty of free parking in the shared lots in the back and directly across the street .the place is beautifully decorated , authentic music playing , which my oldest daughter knew every song .the young lady that greeted and sat us was very nice , she was also the waitress and there were 2 guys working the sushi bar .there were about 3 other tables of diners when we got there .we noticed that the menu states ayce sushi is for 1hour , never seen that before but ok .i had the kitchen special which came with soup & salad , cali roll , shrimp tempura roll and a variety of tempura veggies .my daughters all had an assortment of all u can eat sushi & sashimi .the food did not take long at all .the only complaint i would have is im the type of person if i order something thats supposed to be hot i want it hot let me blow on it to cool it down , the miso soup was barely warm which made it not to appetizing .everything else was soooo good and freshly made , absolutely the best tempura dishes ive ever had .the girls loved their food and afterward they topped it off with some green tea mochi .we will be back .now i have to go next door to their other restaurant belko ayce korean bbq i hear its good .",JZAcsMtcALSYw3YVVJ272w,Los Angeles,U8MeFNObYKQmrJz8oS4ZfQ,3EFfiHfUhKSHuMwQp4qfaA
3,y-not-burgers-torrance,"y-not burger because i 'm searching the south bay looking for the best bacon breakfast burrito .your typical independent burger joint with a large menu selection , people were friendly and my order was ready in no time .breakfast burrito - bacon - yelp.com/biz_photos/fwfr… as with most breakfast burrito 's in this area it 's noticeably smaller than the ones in the la area , yelp.com/biz_photos/fwfr… some nice big pieces of bacon and that 's how they all should be , unfortunately the eggs were flat and i prefer them fluffy , hash browns were almost unnoticeable , the burrito was just ok to me but i 'll bump it up a bit just because of the amount of bacon .3.5-stars salsa - yelp.com/biz_photos/fwfr… did n't thrill me , was very mild , i 'd say one step up from pico de gallo .",mXl8GMozjLoraG7PyFHWkg,Los Angeles,Jucng4sTw1npvz93RYclxw,c9c1G--GwdhBhHOAZrmURg
2,cha-chan-tang-new-york,"terrible hong kong style food .i 've definitely had better.but nonetheless a pretty popular spot .there were times when there was a wait , but i think they seat pretty quickly !decor is cute , reminded me of hk !but food is so bad , maybe the baked rice/pasta/spaghetti dishes were n't the way to go .the ingredients all seemed canned -- curry triangles : just okay -- special hong kong milk tea : its got lots of tannin so beware !-- baked fish filet w/ cream sauce over rice : bland -- baked beef steak w/ tomato sauce over macaroni : bland -- baked pork chop w/ tomato sauce over spaghetti : again bland cash only",5BpJEC8YVi80ecWT5CtlfQ,New York,UHySAzGxBCiqOC2X2LP5vg,mFK0qkuzZt7P4OGejIiaCQ
3,bombays-indian-restaurant-new-york,"adequate cafeteria-style indian food , but nothing fancy .the lamb vindaloo was cooked well .none of the food from the hot line was served very hot .the garlic naan was quite good and piping hot , although a bit too crisped .the service was fine , and they gave us glasses of ice since none of the sodas in the cooler were remotely cold .overall , good for a quick lunch , and at a decent price .go somewhere fancier for dinner .",MKK1V-rXoeqGdfAkC5pM1Q,New York,K02rTUqqI5RietXdm6ff0Q,A9ZYi3gqR5WRplARLjCxtg
4,the-regal-brooklyn,"i bought the groupon that was advertised for $ 20 for $ 40 and decided to go yesterday for early dinner .the place was smaller than i thought but decor was nice and we were seated immediately .i ordered the hurricane drink which i thought was a lil to tart .we ordered the half ( 6 inch ) lobster roll which came with fries ( delicious fries ) , chicken and waffles and shrimp and grits .speaking to our guests next to us the chicken and waffle was a favorite .the food came out in decent time and was really good .the lobster roll tasted fresh and nicely seasoned .the shrimp and grits was good but due to the great air conditioning it clumped up quicker than i liked , tasted good otherwise with 3 shrimp .the best thing there was the chicken and waffles chicken was moist , tasty and waffle had a melted cheese on top not soggy or hard .server hunter was attentive , place had a nice ambiance and even though tables was close .definitely would go again as there was other things on menu i can see myself eating .also seems they have great deals with groupon as they also had a lobster bowl offer too",mXwMSHUxSfLBm2HNmT35Pw,New York,pfcoZe5u5sRj1GtmaaRDSA,0s3bJ9gue-mN_LRsKlShPg
4,hummus-house-hawthorne-2,"got to visit this place the other day & fell in love with the food !i ordered shrimp & mahi mahi kabobs and it came with rice , salad , pita bread , & hummus ( i opted for the habanero & sun dried tomato flavor ) .my friend ordered the chicken and it came with the same sides , but he had the original-flavored hummus .everything was delish !mediterranean music plays throughout the restaurant while you dine so the ambiance is very cool !the only downside is that it took a while for the food to arrive , so the service was pretty slow .it was saturday after lunchtime , ( late in the afternoon around 3-ish ) , so it was n't crowded at all .a party of 2 left and a few people came to pick up phone orders , so me and my friend were the only dine in folks at the time .other than the long wait for the delicious food , everything was great !i would definitely return again or eliminate the wait altogether by placing a takeout order to go .",nvTztDIiDJJ8JS3HTlu2PA,Los Angeles,R0OD1wqd1tcvyGWLkV13Dg,eiiBpVMeDfnzbPUSFRbq1Q
